row_id,text,disease,provenance,derived_from,group_id,symptom_terms,source_name,source_url,source_section,source_quote,source_fetched_at,source_note
cholera-comb-009,diarrhea severe dehydration rapid heart rate dry mucous membranes low blood pressure,cholera,source_combination,,cholera-comb-009,dehydration|diarrhea|dry mouth|fast heart rate|low blood pressure,CDC Cholera Signs and Symptoms,https://www.cdc.gov/cholera/signs-symptoms/index.html,Later symptoms,"Losing body fluids quickly from diarrhea and vomiting can cause dehydration. Patients with severe cholera may have lost more than 10% of body weight by the time they seek medical care. If untreated, severe dehydration can lead to kidney failure, shock, coma, and death. Symptoms of dehydration include: Rapid heart rate Loss of elasticity in the skin Dry mucous membranes Low blood pressure With early and proper treatment, even people with severe cholera can survive.",2026-09-19T01:48:23.123096+00:00,Subset of the symptoms attested by the 'Later symptoms' section of CDC Cholera Signs and Symptoms. Every term appears in source_quote; the co-occurrence shown here is synthetic.
cholera-comb-010,vomiting severe dehydration rapid heart rate,cholera,source_combination,,cholera-comb-010,dehydration|fast heart rate|vomiting,CDC Cholera Signs and Symptoms,https://www.cdc.gov/cholera/signs-symptoms/index.html,Later symptoms,"Losing body fluids quickly from diarrhea and vomiting can cause dehydration. Patients with severe cholera may have lost more than 10% of body weight by the time they seek medical care. If untreated, severe dehydration can lead to kidney failure, shock, coma, and death. Symptoms of dehydration include: Rapid heart rate Loss of elasticity in the skin Dry mucous membranes Low blood pressure With early and proper treatment, even people with severe cholera can survive.",2026-09-19T01:48:23.123096+00:00,Subset of the symptoms attested by the 'Later symptoms' section of CDC Cholera Signs and Symptoms. Every term appears in source_quote; the co-occurrence shown here is synthetic.
cholera-comb-011,diarrhea vomiting severe dehydration rapid heart rate low blood pressure,cholera,source_combination,,cholera-comb-011,dehydration|diarrhea|fast heart rate|low blood pressure|vomiting,CDC Cholera Signs and Symptoms,https://www.cdc.gov/cholera/signs-symptoms/index.html,Later symptoms,"Losing body fluids quickly from diarrhea and vomiting can cause dehydration. Patients with severe cholera may have lost more than 10% of body weight by the time they seek medical care. If untreated, severe dehydration can lead to kidney failure, shock, coma, and death. Symptoms of dehydration include: Rapid heart rate Loss of elasticity in the skin Dry mucous membranes Low blood pressure With early and proper treatment, even people with severe cholera can survive.",2026-09-19T01:48:23.123096+00:00,Subset of the symptoms attested by the 'Later symptoms' section of CDC Cholera Signs and Symptoms. Every term appears in source_quote; the co-occurrence shown here is synthetic.
cholera-comb-012,diarrhea vomiting severe dehydration rapid heart rate dry mucous membranes,cholera,source_combination,,cholera-comb-012,dehydration|diarrhea|dry mouth|fast heart rate|vomiting,CDC Cholera Signs and Symptoms,https://www.cdc.gov/cholera/signs-symptoms/index.html,Later symptoms,"Losing body fluids quickly from diarrhea and vomiting can cause dehydration. Patients with severe cholera may have lost more than 10% of body weight by the time they seek medical care. If untreated, severe dehydration can lead to kidney failure, shock, coma, and death. Symptoms of dehydration include: Rapid heart rate Loss of elasticity in the skin Dry mucous membranes Low blood pressure With early and proper treatment, even people with severe cholera can survive.",2026-09-19T01:48:23.123096+00:00,Subset of the symptoms attested by the 'Later symptoms' section of CDC Cholera Signs and Symptoms. Every term appears in source_quote; the co-occurrence shown here is synthetic.
cholera-comb-013,vomiting severe dehydration dry mucous membranes,cholera,source_combination,,cholera-comb-013,dehydration|dry mouth|vomiting,CDC Cholera Signs and Symptoms,https://www.cdc.gov/cholera/signs-symptoms/index.html,Later symptoms,"Losing body fluids quickly from diarrhea and vomiting can cause dehydration. Patients with severe cholera may have lost more than 10% of body weight by the time they seek medical care. If untreated, severe dehydration can lead to kidney failure, shock, coma, and death. Symptoms of dehydration include: Rapid heart rate Loss of elasticity in the skin Dry mucous membranes Low blood pressure With early and proper treatment, even people with severe cholera can survive.",2026-09-19T01:48:23.123096+00:00,Subset of the symptoms attested by the 'Later symptoms' section of CDC Cholera Signs and Symptoms. Every term appears in source_quote; the co-occurrence shown here is synthetic.
cholera-comb-014,diarrhea severe dehydration rapid heart rate,cholera,source_combination,,cholera-comb-014,dehydration|diarrhea|fast heart rate,CDC Cholera Signs and Symptoms,https://www.cdc.gov/cholera/signs-symptoms/index.html,Later symptoms,"Losing body fluids quickly from diarrhea and vomiting can cause dehydration. Patients with severe cholera may have lost more than 10% of body weight by the time they seek medical care. If untreated, severe dehydration can lead to kidney failure, shock, coma, and death. Symptoms of dehydration include: Rapid heart rate Loss of elasticity in the skin Dry mucous membranes Low blood pressure With early and proper treatment, even people with severe cholera can survive.",2026-09-19T01:48:23.123096+00:00,Subset of the symptoms attested by the 'Later symptoms' section of CDC Cholera Signs and Symptoms. Every term appears in source_quote; the co-occurrence shown here is synthetic.
cholera-comb-015,vomiting severe dehydration rapid heart rate dry mucous membranes low blood pressure,cholera,source_combination,,cholera-comb-015,dehydration|dry mouth|fast heart rate|low blood pressure|vomiting,CDC Cholera Signs and Symptoms,https://www.cdc.gov/cholera/signs-symptoms/index.html,Later symptoms,"Losing body fluids quickly from diarrhea and vomiting can cause dehydration. Patients with severe cholera may have lost more than 10% of body weight by the time they seek medical care. If untreated, severe dehydration can lead to kidney failure, shock, coma, and death. Symptoms of dehydration include: Rapid heart rate Loss of elasticity in the skin Dry mucous membranes Low blood pressure With early and proper treatment, even people with severe cholera can survive.",2026-09-19T01:48:23.123096+00:00,Subset of the symptoms attested by the 'Later symptoms' section of CDC Cholera Signs and Symptoms. Every term appears in source_quote; the co-occurrence shown here is synthetic.
cholera-comb-016,vomiting leg cramps acute watery diarrhea,cholera,source_combination,,cholera-comb-016,diarrhea|muscle cramps|vomiting,CDC Cholera Signs and Symptoms,https://www.cdc.gov/cholera/signs-symptoms/index.html,Early symptoms,"People with cholera often will have mild symptoms, or no symptoms at all, and get better on their own. About 1 in 10 people will develop severe symptoms that can be life-threatening. Early symptoms of cholera include: Watery diarrhea, sometimes described as ""rice-water stools"" because they are milky white Vomiting Leg cramps Restlessness or irritability Symptoms usually appear 2-3 days after someone drinks or eats something containing cholera bacteria. Symptoms can show up within a few hours or up to 5 days. During a cholera outbreak, people with acute watery diarrhea (3 or more loose stools a day) should seek care.",2026-09-19T01:48:23.123096+00:00,Subset of the symptoms attested by the 'Early symptoms' section of CDC Cholera Signs and Symptoms. Every term appears in source_quote; the co-occurrence shown here is synthetic.
common-cold-para-001,"i have been having a sore throat, pain in my head and a stuffy nose for the last few days",common cold,paraphrase,common-cold-comb-001,common-cold-comb-001,headache|nasal congestion|sore throat,CDC Common Cold About,https://www.cdc.gov/common-cold/about/index.html,Signs and symptoms,The signs and symptoms of a cold usually peak within 2 to 3 days of infection and can include: Runny nose Nasal congestion Cough Sneezing Sore throat Headache Mild body aches Fever (usually low grade in older children and adults),2026-09-19T01:48:23.911847+00:00,"Wording variant of common-cold-comb-001. Same symptom set, patient-voice phrasing and synonyms only; no clinical content added."
common-cold-para-002,"she has had a sore throat, a stuffy nose and a fever for the last few days",common cold,paraphrase,common-cold-comb-002,common-cold-comb-002,fever|nasal congestion|sore throat,CDC Common Cold About,https://www.cdc.gov/common-cold/about/index.html,Signs and symptoms,The signs and symptoms of a cold usually peak within 2 to 3 days of infection and can include: Runny nose Nasal congestion Cough Sneezing Sore throat Headache Mild body aches Fever (usually low grade in older children and adults),2026-09-19T01:48:23.911847+00:00,"Wording variant of common-cold-comb-002. Same symptom set, patient-voice phrasing and synonyms only; no clinical content added."
common-cold-para-003,"i have had body aches, a sore throat, a high temperature, pain in my head and a nose that keeps running for several days now",common cold,paraphrase,common-cold-comb-003,common-cold-comb-003,body pain|fever|headache|runny nose|sore throat,CDC Common Cold About,https://www.cdc.gov/common-cold/about/index.html,Signs and symptoms,The signs and symptoms of a cold usually peak within 2 to 3 days of infection and can include: Runny nose Nasal congestion Cough Sneezing Sore throat Headache Mild body aches Fever (usually low grade in older children and adults),2026-09-19T01:48:23.911847+00:00,"Wording variant of common-cold-comb-003. Same symptom set, patient-voice phrasing and synonyms only; no clinical content added."
